0.004,2,5,0.75,0.20104070220838755
0.006,2,5,0.75,0.2014836060755737
0.008,2,5,0.75,0.20254883179098684
0.01,2,5,0.75,0.20432045644863875
0.004,5,5,0.75,0.21182243556904506
0.006,5,5,0.75,0.21386730369057172
0.008,5,5,0.75,0.21292390977411832
0.01,5,5,0.75,0.20885516531139997
0.004,2,10,0.75,0.18143891343439128
0.006,2,10,0.75,0.1950680879788597
0.008,2,10,0.75,0.19725574593677977
0.01,2,10,0.75,0.19781552126768429
0.004,5,10,0.75,0.19885086109537137
0.006,5,10,0.75,0.19994705140302663
0.008,5,10,0.75,0.20378021549525366
0.01,5,10,0.75,0.2066961119264831
0.004,2,5,0.8,0.20270857438250636
0.006,2,5,0.8,0.20388297206000308
0.008,2,5,0.8,0.2018317409134532
0.01,2,5,0.8,0.20415203381348324
0.004,5,5,0.8,0.2116120085997315
0.006,5,5,0.8,0.2150492386200903
0.008,5,5,0.8,0.2117916102763921
0.01,5,5,0.8,0.2104125365226477
0.004,2,10,0.8,0.18275025903356665
0.006,2,10,0.8,0.18419779477186712
0.008,2,10,0.8,0.2011314343637339
0.01,2,10,0.8,0.19978542661874524
0.004,5,10,0.8,0.20266180358849878
0.006,5,10,0.8,0.20491464272340842
0.008,5,10,0.8,0.2040486362992954
0.01,5,10,0.8,0.2042709644136978
